player_id,player_name,bowling_type,bowling_hand,batting_type,batting_hand,date_of_birth,is_wicket_keeper,nationality
46996,Mohammad Faiq,Right-arm offbreak,R,Right-hand bat,R,31/03/97,0,Pakistan
46992,Shashank Tiwari,Slow left-arm orthodox,L,Left-hand bat,L,01/06/99,0,India
46991,Jivesh Butte,Right-arm offbreak,R,Right-hand bat,R,26/01/98,0,India
46988,Ashish Chouhan,Right-arm medium,R,Right-hand bat,R,11/03/98,0,India
46987,Hafiz Muhammad Afaq Shahid,Right-arm medium,R,Right-hand bat,R,07/01/90,0,Pakistan
46982,Shahid Aziz,Right-arm medium,R,Right-hand bat,R,23/03/03,0,Pakistan
46963,Jageshwari Patel,,,,,,0,
46932,Amonkar Diksha,,,,,,0,
46929,Dian Forrester,Right-arm medium,R,Left-hand bat,L,07/06/00,0,South Africa
46788,Roshan Kumar,Right-arm Fast,R,Right-hand bat,R,09/03/87,0,Kuwait
46531,Divesh Sharma,Right-arm medium,R,Right-hand bat,R,20/04/01,0,India
46527,Prashant Tomar,Right-arm medium,R,Right-hand bat,R,03/04/00,0,India
46523,Vipin Sharma,Right-arm medium,R,Right-hand bat,R,27/05/98,0,India
46521,Mukul Negi,Right-arm offbreak,R,Right-hand bat,R,27/09/97,0,India
46494,Mirza Baig,Right-arm medium,R,Left-hand bat,L,04/10/94,0,
46492,Muhammad Kamran Atta,None,,Right-hand bat,R,07/10/94,0,Pakistan
46483,Arjun singh,Right-arm Fast,R,Right-hand bat,R,03/12/03,0,
46475,Suraj Mishra,Right-arm medium,R,Right-hand bat,R,30/07/00,0,India
46380,Bharat Prajapat,Right-arm Fast,R,Right-hand bat,R,20/09/90,0,
46378,Kyle Klein,Right-arm medium,R,Right-hand bat,R,07/03/01,0,
46374,Demetrius Richards,None,,Left-hand bat,L,10/10/01,0,West Indies
46305,Raju Joshi,Right-arm Fast,R,Right-hand bat,R,01/01/00,0,
46304,Rohit Suthar,Right-arm Fast,R,Right-hand bat,R,01/01/00,0,India
46303,Ashok Singh,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
46302,Aryan Chandra,Slow left-arm orthodox,L,Right-hand bat,R,01/01/00,0,India
46301,Purohit Chagan Singh,Left-arm Fast,L,Right-hand bat,R,01/01/00,0,India
46283,Satnam Singh,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
46282,Ravindra Khichar,Right-arm Fast,R,Right-hand bat,R,01/01/00,0,India
46281,Sparsh Jain,Slow left-arm orthodox,L,Right-hand bat,R,01/01/00,0,India
46280,Vishal Chaudhary,Slow left-arm orthodox,L,Right-hand bat,R,29/05/96,0,India
46279,Vasu Vats,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
46211,sawai choudhary,Right-arm Fast,R,Right-hand bat,R,02/08/23,0,India
46193,Sharad Cheeta,Right-arm offbreak,R,Left-hand bat,L,13/12/98,0,India
46160,Abhigyan Kundu,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
46148,Nikhil Pratap Rao,Right-arm medium,R,Right-hand bat,R,01/01/00,0,Nepal
46147,Brijendra Tripathi,Right-arm Leg-Break,R,Right-hand bat,R,30/10/03,0,India
46141,Hasmukh Gadhavi,Right-arm medium,R,Right-hand bat,R,16/09/01,0,India
46140,Rahul Vakani,Right-arm offbreak,R,Right-hand bat,R,07/11/98,0,India
46138,Bhavesh Lalchandani,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,
46137,Kartik Sharma,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
46073,Suvrat Prasad Tiwari,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,India
46072,Parv Singh,Right-arm offbreak,R,Right-hand bat,R,14/10/04,0,India
46071,Shashank Awasthi,Slow left-arm orthodox,L,Left-hand bat,L,01/01/00,0,India
46070,Mohammed Sharim,Right-arm medium,R,Right-hand bat,R,13/11/02,0,Nepal
46069,Vikas Singh,Right-arm offbreak,R,Right-hand bat,R,13/10/99,0,India
46068,Abhishek Tiwari,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
46067,Soaib Ali,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,
46066,Vipraj Nigam,Right-arm Leg-Break,R,Right-hand bat,R,28/07/04,0,India
46065,Ali Zafar,None,,Right-hand bat,R,01/01/00,0,India
46064,Puneet Chaudhary,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
46063,Ansh Dwiwedi,Right-arm offbreak,R,Right-hand bat,R,23/01/00,0,India
46062,Divyansh Rajput,None,,Right-hand bat,R,21/01/01,0,India
46061,Nirdesh Basoya,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,
46060,Yash Garg,Slow left-arm orthodox,L,Left-hand bat,L,31/10/00,0,India
46059,Aniket Seth,None,,Right-hand bat,R,01/01/00,0,India
46058,Sandeep Kumar Tomar,Right-arm offbreak,R,Left-hand bat,L,23/08/98,0,India
46057,Ankur Chauhan,Right-arm Leg-Break,R,Right-hand bat,R,24/12/99,0,India
46056,Kartik Yadav,Slow left-arm orthodox,L,Right-hand bat,R,11/11/06,0,Nepal
46055,Rahul Raj,Right-arm medium,R,Right-hand bat,R,26/06/92,0,India
46054,Saubhagya,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,India
46053,Manu Kashyap,None,,Right-hand bat,R,01/01/00,0,India
46052,Satyam Surendra Chauhan,Right-arm medium,R,Right-hand bat,R,,0,India
46051,Aman Verma,Right-arm Fast,R,Right-hand bat,R,08/03/81,0,India
46050,Harshit Sethi,Right-arm Leg-Break,R,Right-hand bat,R,15/09/98,0,India
46047,Aman Rajawat,Right-arm Fast,R,Right-hand bat,R,03/02/21,0,India
46040,Aman Rajendra Singh Shekhawat,Right-arm Fast,R,Right-hand bat,R,05/10/00,0,India
46029,Jay Goyal,Slow left-arm orthodox,L,Left-hand bat,L,01/01/00,0,
46027,Ashish Chopra,Right-arm Fast,R,Right-hand bat,R,05/10/05,0,India
46026,Shivam Bansal,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
46025,Mirza Shahbaz,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
46024,Rajat Singhwal,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
46023,Siddharth Mishra,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
46022,Deepanshu Yadav,Slow left-arm orthodox,L,Right-hand bat,R,09/05/99,0,India
46021,Siddharth Chaudhary,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
46020,Priyanshu Pandey,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
46019,Akshay Dubey,Right-arm medium,R,Right-hand bat,R,12/10/05,0,India
46018,B Sachin,Right-arm medium,R,Right-hand bat,R,,0,India
46015,Kamil Khan,Right-arm medium,R,Left-hand bat,L,,0,India
46014,Kirtivardhan U Upadhyay,Right-arm medium,R,Right-hand bat,R,,0,India
46013,Aranav Devendra Baliyan,Right-arm medium,R,Right-hand bat,R,,0,India
46012,Shubhang Raj,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
46011,Vikrant Chaudhary,Left-arm Fast,L,Right-hand bat,R,01/01/00,0,India
46010,Pradeep Yadav,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,India
46009,Sudhanshu Sonkar,Right-arm medium,R,Right-hand bat,R,15/11/99,0,India
46008,Satya Prakash,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
46007,Sawan Singh,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,India
46006,Mukesh Kumar,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,
46005,Vishal Gaur,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
46004,Mohamad Amaan,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
46003,Kritagya Singh,Slow left-arm orthodox,L,Left-hand bat,L,25/09/00,0,India
46002,Yuvraj Yadav,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
46000,Kuldeep Kumar,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45999,Rajeev Chaturvedi,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45997,Rohit Rajpal,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45996,Parth Jain,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45995,Abhinav Tiwari,Slow left-arm orthodox,L,Right-hand bat,R,01/01/00,0,India
45994,Akshay Sain,Slow left-arm orthodox,L,Right-hand bat,R,17/12/99,0,India
45993,Rituraj Sharma,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
45992,Uvaish Ahmed,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45991,Vaibhav Chaudhary,Right-arm medium,R,Right-hand bat,R,17/10/00,0,India
45990,Shoaib Siddiqui,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45989,Swastik Chikara,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,India
45988,Shubh Khanna,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45986,Shivam Saraswat,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45985,Kushagra Sharma,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45984,Pranjal Saini,Slow left-arm orthodox,L,Right-hand bat,R,17/09/99,0,India
45983,Rahul Rajpal,Left-arm Fast,L,Right-hand bat,R,01/01/00,0,India
45982,Ajay Kumar,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45981,Adarsh Singh,Right-arm medium-fast,R,Right-hand bat,R,01/12/99,0,India
45980,Rishabh Rajput,Left-arm Fast,L,Right-hand bat,R,,0,India
45979,Vineet Panwar,Right-arm medium,R,Right-hand bat,R,27/06/98,0,India
45978,Hemanth Kumar,Left-arm Fast,L,Right-hand bat,R,04/01/05,0,India
45977,Shantanu Shantanu,Right-arm offbreak,R,Right-hand bat,R,01/01/40,0,India
45976,Kishan Kumar Singh,Left-arm medium,R,Left-hand bat,L,01/01/00,0,India
45975,Tarun Pawadia,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45974,Nilotpalendu Pratap,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45973,Rohit Dwivedi,Right-arm medium,R,Right-hand bat,R,29/09/01,0,India
45972,Manish Solanki,Right-arm medium,R,Right-hand bat,R,15/06/90,0,India
45971,Osho Mohan,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45970,Shiven Malhotra,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,India
45969,Arjun Bharadwaj,None,,Right-hand bat,R,,0,India
45967,Chaitanya Parashar,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45966,Prashant Veer,Right-arm medium,R,Right-hand bat,R,24/11/05,0,India
45965,Naman Tiwari,Left-arm medium-fast,L,Left-hand bat,L,08/11/05,0,India
45963,Abdul Rehman,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
45962,Vijay Kumar,Right-arm medium,R,Right-hand bat,R,24/12/05,0,India
45959,Bhargav Dutta,Right-arm medium,R,Right-hand bat,R,02/11/01,0,India
45957,Ritik Audichya,Right-arm Leg-Break,R,Right-hand bat,R,01/01/00,0,India
45956,Sourabh Chouhan,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,India
45955,Juneid Rehan,Right-arm medium,R,Right-hand bat,R,16/12/03,0,India
45954,Sumit Kashyap,Right-arm offbreak,R,Right-hand bat,R,10/04/04,0,India
45953,Kaartikaya Singh,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45952,Sunil Kumar,Left-arm medium-fast,L,Left-hand bat,L,15/09/97,0,India
45951,Puneet Gupta,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45950,Rishav Rai,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45949,Ankit Rathi,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45947,Divyansh Chaturvedi,Left-arm Chinaman,L,Right-hand bat,R,01/01/00,0,India
45945,Anshuman Pandey,Right-arm offbreak,R,Right-hand bat,R,26/09/75,0,India
45944,Ahmed Syed,Right-arm Fast,R,Right-hand bat,R,26/05/95,0,England
45943,Ed Middleton,Right-arm Leg-Break,R,Right-hand bat,R,27/12/00,0,England
45939,Sanjay Ashwin,None,,Right-hand bat,R,24/11/02,0,India
45930,Karan Singh,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
45929,Manoj Amrawat,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45928,Affan Khan,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45927,Soyeb Khan,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45926,Girdhari Jakar,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45925,Kapil Choudhary,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45924,Akshay Purohit,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45923,Surendra Godara,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45922,Jayesh Ranjit Pandita,Right-arm medium,R,Right-hand bat,R,,0,
45921,Dharmveer Kumar Saini,Right-arm medium,R,Right-hand bat,R,,0,India
45794,Himanshu Sharma,Right-arm Fast,R,Right-hand bat,R,01/01/00,0,India
45793,Nikhil Shukla,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45792,Hitesh Patel,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45790,Yuvraj Singh,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45789,Rajat Chaperwal,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45788,Virendra Gurjar,Left-arm medium-fast,L,Right-hand bat,R,10/11/98,0,India
45787,Amit Gautam,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45786,Himanshu Nehra,Right-arm offbreak,R,Left-hand bat,L,01/01/40,0,India
45785,Pushpendra Rathore,Right-arm medium-fast,R,Right-hand bat,R,14/12/02,0,India
45784,Nikhil Sachdev,Right-arm medium,R,Right-hand bat,R,19/11/02,0,India
45783,Ashutosh Dadhich,Right-arm offbreak,R,Right-hand bat,R,14/03/96,0,
45782,Dev Yadav,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
45781,Hemant Joshi,Right-arm Leg-Break,R,Left-hand bat,L,01/01/00,0,India
45780,Anshul Garhwal,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45779,Devesh Agarwal,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45778,Aniruddh Chauhan,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,India
45777,Rahul Bhatt,Right-arm medium,R,Right-hand bat,R,,0,India
45776,Vikas Jhorar,Right-arm medium,R,Right-hand bat,R,,0,India
45775,Abhijay Bhandari,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45774,Ashish Sankhla,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45773,Shubham Patwal,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45772,Dhanraj Singh,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45770,Kartikey Choudhary,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45769,Kanhaiya Lal,Slow left-arm orthodox,L,Right-hand bat,R,01/01/00,0,India
45768,Rajkumar Saini,Right-arm medium,R,Right-hand bat,R,,0,India
45767,Sachin Malav,Right-arm medium,R,Right-hand bat,R,,0,
45766,Mohammed Ahmed,Slow left-arm orthodox,L,Right-hand bat,R,04/09/89,0,India
45765,Abhimanyu Mathur,Right-arm medium-fast,R,Right-hand bat,R,,0,India
45764,Bhuvan Sharma,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45763,Pradhumn Parikh,Right-arm Leg-Break,R,Right-hand bat,R,01/01/40,0,India
45762,Salauddin Salauddin,Right-arm medium,R,Right-hand bat,R,01/01/40,0,Bangladesh
45760,Pradeep Jakar,Right-arm Leg-Break,R,Right-hand bat,R,01/01/00,0,
45757,Ajay Dharnia,Left-arm Fast,L,Right-hand bat,R,21/11/99,0,India
45756,S Dhiwan,Right-arm medium,R,Right-hand bat,R,,0,India
45755,Rahul Tomar,Right-arm medium,R,Left-hand bat,L,,0,India
45754,Jay Goyal,Right-arm medium,R,Right-hand bat,R,01/01/40,0,
45753,Tanmay Tiwari,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45752,Savya Gajraj,Right-arm Leg-Break,R,Right-hand bat,R,01/01/00,0,India
45751,Mukesh Godara,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45750,Vishal Godara,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
45749,Mukul Choudhary,Right-arm medium,R,Right-hand bat,R,06/08/04,0,India
45748,Rajeev Duktawa,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45747,Danish Bhambhoo,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45746,Dhananjay Tiwari,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45745,Anas Malik,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45744,Rohit Khichar,Right-arm medium,R,Left-hand bat,L,01/01/00,0,India
45743,Divya Gajraj,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45742,Sumit Godara,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45741,Suryaprakash Suwalka,Right-arm medium,R,Right-hand bat,R,05/12/92,0,India
45740,Ritik Sharma,Slow left-arm orthodox,L,Left-hand bat,L,06/11/03,0,India
45739,Rajat Singh,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45737,Sachin Kakodia,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45734,Raj Sharma,Right-arm medium,R,Right-hand bat,R,01/01/00,0,India
45733,Lakhan Bharti Mankash,Slow left-arm orthodox,L,Left-hand bat,L,29/12/01,0,India
45732,Arnav Gautham,Right-arm Fast,R,Left-hand bat,L,01/01/00,0,India
45731,Ajay Kookna,Slow left-arm orthodox,L,Left-hand bat,L,,0,India
45722,Reon Edwards,Left-arm fast-medium,L,Right-hand bat,R,06/12/04,0,West Indies
45717,Rafael Macmillan,Right-arm offbreak,R,Right-hand bat,R,02/01/05,0,Australia
45716,Sam Konstas,Right-arm offbreak,R,Right-hand bat,R,01/10/05,0,Australia
45713,SU Karthik,None,,Right-hand bat,R,23/10/04,0,India
45662,Karan Suchak,Right-arm medium-fast,R,Right-hand bat,R,07/09/02,0,India
45657,Raphael Weatherall,Right-arm medium,R,Right-hand bat,R,24/10/04,0,
45656,Daniel Hogg,Right-arm medium-fast,R,Right-hand bat,R,19/12/04,0,
45655,Tom Giles,Right-arm fast-medium,R,Right-hand bat,R,17/05/06,0,
45596,Marcus Bean,Left-arm medium,L,Right-hand bat,R,05/01/04,0,Australia
45551,Jackson Smith,Right-arm medium,R,Right-hand bat,R,01/01/00,0,Australia
45531,Krish K Patel,Right-arm Leg-Break,R,Right-hand bat,R,02/12/05,0,England
45530,Tanish Mahesh,Right-arm medium,R,Right-hand bat,R,27/07/00,0,India
45529,Dharam Changela,Right-arm medium,R,Right-hand bat,R,01/01/40,0,India
45521,Yash Gardharia,Right-arm medium,R,Right-hand bat,R,26/11/98,0,India
45520,Dharmaditya Gohil,Right-arm medium,R,Right-hand bat,R,24/09/01,0,India
45519,Luckyraj Vaghela,Right-arm offbreak,R,Right-hand bat,R,14/04/02,0,India
45518,Hiten Kanbi,Right-arm medium,R,Right-hand bat,R,25/04/04,0,India
45517,Pranay Thapa,Right-arm medium,R,Right-hand bat,R,01/01/40,0,
45516,Prabhu Sindhav,Right-arm medium,R,Right-hand bat,R,21/11/97,0,
45515,Jainik Solanki,Right-arm medium,R,Right-hand bat,R,23/11/98,0,India
45514,Hiren Makwana,Right-arm medium,R,Right-hand bat,R,09/12/02,0,
45513,Smitraj Zala,Slow left-arm orthodox,L,Left-hand bat,L,09/02/02,0,
45512,Smit Patel,Slow left-arm orthodox,L,Right-hand bat,R,21/06/00,0,
45510,Devendra Poriya,Right-arm medium,R,Right-hand bat,R,01/12/95,0,
45509,Kabir Patel,Slow left-arm orthodox,L,Right-hand bat,R,31/05/06,0,India
45508,Mihir Joshi,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
45507,Abhishek Nimavat,Right-arm offbreak,R,Right-hand bat,R,01/05/04,0,India
45506,Jayraj Jadeja,Right-arm medium,R,Right-hand bat,R,30/08/01,0,
45503,J Naveen,Slow left-arm orthodox,L,Left-hand bat,L,05/09/00,0,
45502,Yash Parekh,None,,Right-hand bat,R,23/05/97,0,
45501,Maurya Ghoghari,Slow left-arm orthodox,L,Left-hand bat,L,21/12/05,0,India
45500,Suresh Padiyachi,Right-arm medium,R,Right-hand bat,R,17/12/94,0,India
45499,Pruthvi Chauhan,Right-arm Leg-Break,R,Right-hand bat,R,11/11/01,0,India
45498,Shrut Kalavadiya,Left-arm medium-fast,L,Right-hand bat,R,04/05/05,0,
45497,Ramdev Acharya,Right-arm medium,R,Right-hand bat,R,01/03/03,0,
45496,Prashant Gohel,Right-arm Leg-Break,R,Right-hand bat,R,15/02/98,0,India
45495,Meet Ambaliya,Right-arm medium,R,Right-hand bat,R,01/01/40,0,
45494,Manav Chothani,Right-arm offbreak,R,Right-hand bat,R,12/01/04,0,India
45477,Henry Rogers,Right-arm Fast,R,Right-hand bat,R,01/02/06,0,
45476,Henry Hurle,Right-arm medium,R,Right-hand bat,R,11/11/04,0,
45475,Keshana Fonseka,Right-arm offbreak,R,Right-hand bat,R,01/12/05,0,England
45473,Charlie Barnard,Slow left-arm orthodox,L,Right-hand bat,R,04/11/04,0,England
45472,Farhan Ahmed,Right-arm offbreak,R,Right-hand bat,R,22/02/08,0,England
45469,Tom Ealham,Right-arm medium,R,Right-hand bat,R,26/03/04,0,England
45468,Travis Holland,Right-arm medium,R,Right-hand bat,R,21/01/06,0,England
45467,Freddie Mccann,Right-arm offbreak,R,Left-hand bat,L,19/04/05,0,England
45466,Haydon Mustard,Right-arm fast-medium,R,Right-hand bat,R,20/07/06,0,England
45460,Muhammad Suleman,Right-arm offbreak,R,Right-hand bat,R,08/07/00,0,Malaysia
45457,Zach Lion Cachet,Right-arm offbreak,R,Right-hand bat,R,15/12/03,0,England
45454,Nazmus Sakib,Right-arm medium,R,Right-hand bat,R,09/01/99,0,Bangladesh
45453,Finley Hill,Right-arm medium,R,Right-hand bat,R,21/06/06,0,England
45416,Sk Abdullah,Right-arm Fast,R,Right-hand bat,R,27/06/92,0,India
45410,Suryadevara Chakravarthy,Right-arm medium,R,Right-hand bat,R,25/04/00,0,
45407,Myla Harshavardhan,Right-arm medium,R,Right-hand bat,R,27/09/05,0,
45404,Bandaru Sujhan,Right-arm Fast,R,Right-hand bat,R,28/01/05,0,India
45400,Muvvala Yuvan,Right-arm offbreak,R,Right-hand bat,R,21/03/06,0,India
45398,Chagam Varun Teja Reddy,Slow left-arm orthodox,L,Left-hand bat,L,29/11/04,0,
45395,Allareddi Surya Teja Reddy,Right-arm Fast,R,Right-hand bat,R,21/09/04,0,India
45393,Kogatam Veera Reddy,Right-arm offbreak,R,Left-hand bat,L,24/10/06,0,India
45392,Thota Sai Sravan,Right-arm offbreak,R,Right-hand bat,R,12/01/05,0,India
45390,SK Kamaruddin,Right-arm Fast,R,Right-hand bat,R,25/07/92,0,India
45386,Seeram Rahul,Slow left-arm orthodox,L,Left-hand bat,L,10/10/07,0,India
45385,Chennupati Teja,Left-arm Fast,L,Right-hand bat,R,12/09/01,0,India
45384,Nimmala Himakar,Right-arm offbreak,R,Right-hand bat,R,11/04/02,0,India
45383,Gadde Samanvith,Right-arm Fast,R,Right-hand bat,R,19/09/02,0,India
45382,Battina Yashwanth,Right-arm medium,R,Right-hand bat,R,05/11/05,0,
45381,PV Satyanarayan Raju,Right-arm medium,R,Right-hand bat,R,10/07/99,0,India
45380,Shaik Kamil,Slow left-arm orthodox,L,Left-hand bat,L,15/10/03,0,India
45377,Gudla Sai Reddy,Right-arm offbreak,R,Right-hand bat,R,02/11/02,0,
45372,Jamaludeen Ariff,Right-arm offbreak,R,Right-hand bat,R,10/02/88,0,Malaysia
45371,Sankalp Shettennava,Right-arm medium-fast,R,Right-hand bat,R,22/05/99,0,India
45364,Gourav K,Right-arm medium,R,Right-hand bat,R,22/11/01,0,India
45268,K Kumar,Right-arm offbreak,R,Right-hand bat,R,24/06/01,0,India
45216,Jt Langridge,Left-arm Fast,L,Right-hand bat,R,01/01/00,0,England
45215,Jaydn Denly,Slow left-arm orthodox,L,Left-hand bat,L,05/01/06,0,England
45212,Advith Shetty,Left-arm medium-fast,L,Left-hand bat,L,07/03/03,0,India
45211,Nikhil Kumar Bareth,Right-arm medium,R,Right-hand bat,R,09/05/01,0,
45209,Ashutosh Khuba,Right-arm medium,R,Right-hand bat,R,07/10/02,0,
45208,Sourabh Muttur,Right-arm offbreak,R,Right-hand bat,R,07/10/98,0,India
45207,Bhuvan Raju,Right-arm medium,R,Right-hand bat,R,12/02/98,0,India
45206,Mohammed Ibrahim Rayyan,Right-arm medium,R,Right-hand bat,R,09/06/90,0,
45205,Ashok D,Right-arm offbreak,R,Right-hand bat,R,02/01/96,0,India
45204,Lankesh H,Slow left-arm orthodox,L,Left-hand bat,L,29/11/01,0,India
45203,Anil Gowda Patil,Right-arm medium,R,Right-hand bat,R,13/11/01,0,
45186,Lucas Rossi,Right-arm Leg-Break,R,Right-hand bat,R,25/05/05,0,Argentina
